temperature,pressure,humidity,rain,day_or_night,weather
70,29.39,89,0.0,0,4
77,29.41,71,0.0,0,5
76,29.44,88,0.0,0,7
76,29.41,91,0.0,1,9
76,29.41,90,0.0,1,11
80,29.48,81,0.0,0,1
78,29.35,89,0.0,1,1
77,29.54,88,0.0,1,8
78,29.36,85,0.0,1,5
76,29.4,91,0.0,0,8
71,29.45,78,0.0,0,2
77,29.44,86,0.44,1,1
74,29.44,90,0.0,0,3
74,29.39,93,0.0,0,7
75,29.36,91,0.0,0,10
74,29.48,91,0.0,0,6
81,29.43,86,0.0,0,3
80,29.35,84,0.0,0,1
75,29.54,81,0.0,1,3
79,29.49,82,0.0,0,3
70,29.43,91,0.0,0,7
87,29.39,66,0.0,1,1
77,29.54,91,0.0,1,8
76,29.4,93,0.0,1,6
81,29.43,94,0.0,1,8
80,29.39,86,0.24,1,3
80,29.42,89,0.0,0,7
74,29.32,93,0.0,0,6
77,29.54,91,0.0,1,8
79,29.44,84,0.0,0,4
75,29.31,91,0.0,0,10
75,29.39,93,0.0,0,9
85,29.45,69,0.0,1,1
73,29.36,91,0.0,0,6
75,29.46,91,0.0,0,11
80,29.46,78,0.0,1,2
86,29.31,74,0.0,1,1
75,29.36,93,0.0,0,6
76,29.45,91,0.0,0,8
76,29.44,91,0.0,0,7
81,29.32,84,0.0,1,1
77,29.46,91,0.0,1,5
78,29.47,86,1.35,1,5
77,29.52,90,0.0,1,9
76,29.4,91,0.0,0,10
78,29.5,85,0.0,0,3
74,29.42,93,0.0,0,5
82,29.39,77,0.0,1,4
82,29.34,84,0.0,1,10
80,29.37,80,0.0,1,4
82,29.29,78,0.0,1,7
76,29.36,91,0.0,0,6
77,29.39,80,0.0,0,4
83,29.44,73,0.01,1,3
87,29.57,61,0.0,1,3
82,29.29,78,0.0,1,7
76,29.43,91,0.0,0,10
77,29.4,91,0.0,0,11
87,29.42,65,0.0,1,3
85,29.4,77,0.0,0,2
74,29.43,91,1.94,1,11
77,29.51,86,0.0,1,2
72,29.49,79,0.0,0,2
76,29.36,90,0.0,1,10
76,29.5,59,0.0,1,3
86,29.46,65,0.0,1,5
76,29.36,90,0.0,1,10
75,29.36,90,0.0,1,5
75,29.38,93,0.0,0,1
81,29.36,80,0.0,1,4
76,29.48,91,0.0,0,8
83,29.47,88,0.0,0,1
77,29.54,88,0.0,1,8
81,29.43,94,0.0,1,8
78,29.35,88,0.0,0,3
86,29.38,73,0.0,1,1
75,29.31,91,0.0,0,10
77,29.48,91,0.0,0,5
81,29.38,83,0.0,0,3
84,29.52,73,0.0,0,3
74,29.52,91,0.0,1,8
77,29.45,91,0.0,0,9
78,29.43,82,0.0,0,1
76,29.4,91,0.0,0,10
78,29.47,86,1.35,1,5
84,29.49,77,0.0,0,5
79,29.38,86,0.0,0,4
76,29.36,91,0.0,1,6
74,29.52,91,0.0,1,8
75,29.46,91,0.0,0,11
83,29.5,57,0.0,0,2
76,29.39,90,0.0,0,5
77,29.39,88,0.0,1,10
80,29.42,89,0.0,0,7
77,29.46,88,0.0,0,5
82,29.34,84,0.0,1,10
78,29.3,91,0.0,1,4
75,29.36,90,0.0,1,5
76,29.44,93,0.0,0,8
85,29.44,72,0.0,1,3
74,29.36,91,0.0,0,11
75,29.42,93,0.0,0,8
82,29.49,71,0.0,0,3
75,29.46,91,0.0,1,8
77,29.4,85,0.0,0,7
77,29.4,90,0.0,0,7
82,29.34,84,0.0,1,10
76,29.39,91,0.0,1,6
78,29.53,73,0.0,0,2
77,29.45,93,0.0,0,4
78,29.36,89,0.0,0,4
80,29.46,76,0.0,0,3
85,29.28,71,0.0,1,4
76,29.39,90,0.0,0,5
76,29.4,91,0.0,0,8
77,29.46,88,0.0,0,5
84,29.37,72,0.0,1,5
75,29.51,91,0.0,1,8
77,29.39,88,0.0,1,10
76,29.4,91,0.0,0,8
83,29.42,76,0.0,1,7
76,29.4,91,0.0,0,10
76,29.36,90,0.0,1,9
77,29.4,91,0.0,0,11
77,29.46,90,0.0,0,1
77,29.39,88,0.0,1,10
82,29.36,84,0.0,0,1
74,29.34,91,0.0,1,6
82,29.43,78,0.0,1,4
80,29.36,94,0.0,0,8
76,29.49,91,0.0,0,8
76,29.36,83,0.0,0,5
76,29.4,91,0.0,0,10
82,29.34,84,0.0,1,10
74,29.44,91,0.0,0,4
76,29.39,88,0.0,0,4
85,29.36,67,0.0,1,7
77,29.47,78,0.0,0,2
74,29.51,91,0.0,0,7
75,29.46,91,0.0,0,11
78,29.4,84,0.0,0,5
77,29.44,91,2.48,1,4
74,29.32,93,0.0,0,6
80,29.53,61,0.0,0,2
81,29.39,71,0.0,0,3
83,29.43,75,0.0,0,2
77,29.41,91,0.0,1,4
75,29.36,91,0.0,0,10
75,29.46,91,0.0,0,11
78,29.47,77,0.0,0,2
75,29.41,95,0.0,0,8
74,29.39,93,0.0,0,7
76,29.49,91,0.0,0,2
75,29.41,90,0.0,0,5
74,29.51,91,0.0,0,7
85,29.35,69,0.0,1,3
77,29.45,91,0.0,0,9
90,29.49,62,0.0,1,2
76,29.4,91,0.0,0,10
79,29.41,84,0.0,1,7
76,29.45,90,0.0,0,8
76,29.45,91,0.0,0,8
82,29.47,80,0.0,1,5
76,29.44,88,0.0,0,7
75,29.33,93,0.0,0,6
77,29.39,90,0.0,0,7
75,29.36,91,0.0,0,6
76,29.4,90,0.0,1,6
74,29.49,95,0.0,0,9
75,29.43,91,0.0,1,9
80,29.38,84,0.0,0,5
76,29.45,90,0.0,0,7
77,29.4,91,0.0,0,11
81,29.34,84,0.0,0,5
81,29.38,83,0.0,1,4
86,29.47,62,0.0,1,3
79,29.5,85,0.0,0,3
77,29.52,90,0.0,1,9
81,29.43,86,0.0,0,3
78,29.34,90,0.0,0,6
74,29.47,88,0.0,0,4
76,29.45,91,0.0,0,8
77,29.39,88,0.0,1,10
81,29.34,92,0.0,0,5
75,29.46,91,0.0,0,11
77,29.55,74,0.0,0,2
77,29.44,86,0.09,1,4
85,29.43,77,0.0,0,4
76,29.35,91,0.0,1,9
75,29.34,91,0.0,0,6
76,29.53,91,0.0,0,3
82,29.43,85,0.0,0,7
84,29.34,82,0.0,1,4
81,29.34,92,0.0,0,5
74,29.36,93,0.0,1,6
74,29.49,95,0.0,0,9
76,29.44,93,0.0,0,8
74,29.42,91,0.0,0,8
77,29.53,82,0.0,0,3
76,29.43,91,0.0,0,10
82,29.34,84,0.0,1,10
82,29.56,73,0.0,1,3
86,29.52,70,0.0,1,1
74,29.43,91,1.94,1,11
74,29.52,91,0.0,1,8
77,29.48,91,0.0,0,5
79,29.29,90,0.0,0,6
77,29.35,88,0.0,0,5
73,29.44,93,0.0,0,4
75,29.4,91,0.0,0,9
75,29.36,91,0.0,0,10
76,29.35,91,0.0,1,9
74,29.39,93,0.0,0,7
76,29.39,90,0.0,0,5
81,29.43,94,0.0,1,8
84,29.45,66,0.0,1,1
76,29.36,90,0.0,1,10
75,29.46,91,0.0,0,11
76,29.36,90,0.0,1,10
77,29.41,90,0.0,0,4
77,29.44,86,0.0,0,7
79,29.4,84,0.0,1,4
74,29.48,91,0.0,1,6
72,29.54,84,0.0,0,2
76,29.41,90,0.0,1,11
82,29.36,82,0.0,1,4
77,29.36,91,0.0,1,10
74,29.42,91,0.0,0,8
78,29.4,92,0.0,0,1
74,29.41,91,0.0,0,7
77,29.48,91,0.0,0,1
76,29.46,91,0.0,0,7
83,29.45,79,0.0,0,3
74,29.36,93,0.0,1,6
78,29.42,89,0.14,1,1
83,29.41,76,0.0,0,5
77,29.39,88,0.0,1,10
77,29.49,86,0.0,0,5
78,29.5,90,0.0,1,8
77,29.52,90,0.0,1,9
77,29.4,91,0.0,0,11
87,29.39,66,0.0,1,1
74,29.48,83,0.0,0,1
82,29.34,84,0.0,1,10
86,29.43,66,0.0,1,1
74,29.42,91,0.0,0,8
76,29.41,90,0.0,1,11
85,29.36,69,0.0,1,5
73,29.4,91,0.0,1,6
80,29.5,78,0.0,0,2
80,29.36,94,0.0,0,8
76,29.44,90,0.0,0,5
81,29.47,81,0.0,0,5
75,29.41,95,0.0,0,8
74,29.36,91,0.0,0,8
75,29.4,91,0.0,0,9
76,29.49,63,0.0,0,3
78,29.49,83,1.74,1,4
74,29.51,90,0.0,0,1
81,29.49,71,0.0,0,3
78,29.53,86,0.02,1,3
82,29.34,84,0.0,1,10
81,29.45,86,0.0,1,3
89,29.44,56,0.0,1,2
76,29.39,90,0.0,0,5
78,29.46,90,0.0,0,4
78,29.36,85,0.0,1,5
82,29.34,84,0.0,1,10
83,29.44,73,0.01,1,3
76,29.36,90,0.0,1,9
76,29.35,91,0.0,1,9
77,29.43,91,0.0,0,7
78,29.3,91,0.0,1,4
76,29.43,91,0.0,0,10
87,29.41,65,0.0,1,7
79,29.41,86,0.0,0,5
83,29.53,57,0.0,1,2
84,29.38,80,0.0,0,5
84,29.44,67,0.0,1,3
76,29.41,91,0.0,1,9
83,29.36,82,0.0,0,1
77,29.4,90,0.0,0,1
75,29.4,93,0.0,0,8
83,29.41,73,0.0,1,1
77,29.37,88,0.0,0,5
83,29.41,70,0.0,1,3
75,29.54,75,0.0,0,3
75,29.31,91,0.0,0,10
76,29.49,91,0.0,0,8
77,29.42,90,0.0,0,1
84,29.47,61,0.0,1,1
82,29.29,78,0.0,1,7
79,29.48,75,0.0,0,2
76,29.41,91,0.0,1,9
78,29.47,86,1.35,1,5
74,29.39,86,0.0,1,5
81,29.49,73,0.0,1,1
73,29.4,91,0.0,1,6
79,29.41,84,0.0,1,7
80,29.46,84,0.0,0,4
81,29.43,94,0.0,1,8
76,29.41,90,0.0,1,11
76,29.43,90,0.0,0,7
79,29.53,64,0.0,1,1
78,29.48,85,0.0,1,8
75,29.51,91,0.0,1,8
75,29.31,91,0.0,0,10
76,29.41,88,0.0,0,2
85,29.36,67,0.0,1,7
80,29.39,89,0.0,0,3
75,29.33,91,0.0,0,6
78,29.39,90,0.0,0,4
76,29.44,93,0.0,0,8
76,29.38,85,0.0,0,5
76,29.43,91,0.0,0,10
84,29.44,73,0.0,0,5
74,29.32,93,0.0,0,6
73,29.48,81,0.0,0,3
76,29.43,91,0.0,0,10
77,29.47,78,0.0,0,2
78,29.37,91,0.0,0,8
78,29.54,86,0.0,1,3
78,29.54,90,0.0,1,8
84,29.38,80,0.0,0,5
74,29.36,91,0.0,0,11
76,29.36,90,0.0,1,10
84,29.47,59,0.0,1,2
79,29.39,79,0.0,1,4
81,29.36,92,0.0,1,4
78,29.4,84,0.0,0,5
85,29.43,79,0.0,0,2
75,29.4,91,0.0,0,5
81,29.52,65,0.0,0,3
79,29.44,86,0.0,0,1
75,29.4,91,0.0,0,5
77,29.36,91,0.0,1,10
76,29.43,90,0.0,0,7
77,29.49,90,0.0,0,8
84,29.3,76,0.0,0,4
76,29.4,91,0.0,0,10
76,29.36,90,0.0,1,10
82,29.45,75,0.0,1,1
78,29.4,90,0.0,0,4
73,29.4,91,0.0,0,1
80,29.48,82,0.0,1,1
88,29.46,68,0.0,1,2
77,29.45,90,0.0,0,8
83,29.36,70,0.0,1,2
78,29.48,85,0.0,1,8
74,29.35,93,0.0,0,9
90,29.54,61,0.0,1,1
74,29.36,91,0.0,1,6
83,29.46,76,0.0,1,1
78,29.48,85,0.0,1,8
77,29.48,85,0.0,0,4
78,29.39,90,0.0,0,4
75,29.34,91,0.0,1,6
77,29.45,90,1.43,1,7
75,29.46,91,0.0,0,11
77,29.42,91,0.0,1,6
76,29.36,91,0.0,0,6
78,29.58,87,0.0,1,4
76,29.34,91,0.97,1,7
77,29.38,91,0.0,1,6
76,29.52,90,0.0,0,2
76,29.4,91,0.0,0,5
86,29.38,73,0.0,1,1
78,29.54,85,0.35000000000000003,1,1
73,29.44,90,0.0,0,3
76,29.41,90,0.0,1,11
75,29.44,91,0.0,0,8
75,29.36,93,0.0,0,4
74,29.36,91,0.0,0,11
75,29.46,91,0.0,0,11
83,29.45,68,0.0,1,2
90,29.36,64,0.0,1,3
78,29.5,90,0.0,1,8
77,29.4,91,0.0,0,11
75,29.44,91,0.0,0,8
84,29.49,77,0.0,0,5
74,29.43,91,1.94,1,11
82,29.29,78,0.0,1,7
78,29.38,88,0.0,0,4
78,29.58,71,0.0,0,2
82,29.34,84,0.0,1,10
80,29.29,84,0.0,1,7
77,29.5,88,0.0,0,4
84,29.32,80,0.0,1,1
75,29.4,93,0.0,0,6
76,29.5,59,0.0,1,3
73,29.4,91,0.0,1,6
77,29.4,91,0.0,0,11
75,29.43,91,0.0,1,9
74,29.36,91,0.0,0,11
78,29.47,77,0.0,0,5
75,29.4,91,0.0,0,9
83,29.48,76,0.0,1,4
74,29.36,91,0.0,0,11
73,29.46,64,0.0,0,2
75,29.43,91,0.0,1,9
79,29.5,85,0.0,0,3
77,29.4,91,0.0,0,11
76,29.44,91,0.0,0,7
76,29.35,91,0.0,1,9
75,29.47,86,0.0,0,7
75,29.54,81,0.0,1,3
78,29.56,85,0.0,0,7
75,29.44,91,0.0,0,9
76,29.53,85,0.0,1,4
75,29.38,93,0.0,0,9
77,29.35,90,0.0,0,4
79,29.54,87,0.0,0,1
75,29.4,91,0.0,0,9
81,29.45,75,0.0,0,2
74,29.35,93,0.0,0,9
74,29.36,91,0.0,0,11
82,29.42,77,0.0,1,4
76,29.35,88,0.0,1,7
76,29.36,90,0.0,1,10
78,29.47,79,0.0,0,2
85,29.5,60,0.0,1,2
75,29.36,91,0.0,0,10
75,29.38,93,0.0,0,9
82,29.51,78,0.0,1,1
78,29.36,88,0.0,1,4
78,29.36,85,0.0,1,5
75,29.35,91,0.0,0,6
77,29.4,91,0.0,0,11
74,29.46,93,0.0,0,6
76,29.43,91,0.0,0,10
75,29.36,91,0.0,0,10
77,29.49,90,0.0,0,8
80,29.51,82,0.0,0,3
80,29.37,89,0.0,1,6
74,29.36,91,0.0,0,11
76,29.36,90,0.0,1,10
81,29.44,78,0.0,0,3
76,29.35,91,0.0,1,9
76,29.44,91,0.0,0,7
84,29.41,65,0.0,1,2
77,29.45,91,0.0,0,9
87,29.45,61,0.0,1,3
83,29.37,85,0.0,0,1
77,29.4,91,0.0,0,11
70,29.39,89,0.0,0,4
76,29.56,80,0.0,1,3
76,29.47,91,0.0,0,6
74,29.36,91,0.0,0,11
74,29.41,91,0.0,0,6
75,29.45,91,0.0,0,8
75,29.4,91,0.0,0,9
73,29.35,91,0.0,1,6
74,29.43,91,1.94,1,11
84,29.43,60,0.0,1,2
76,29.43,90,0.0,0,7
86,29.45,61,0.0,1,3
81,29.52,65,0.0,0,3
75,29.4,91,0.0,0,7
77,29.41,91,0.15,1,4
78,29.51,83,0.0,0,1
74,29.36,91,0.0,1,6
77,29.49,90,0.0,0,8
74,29.31,93,0.0,0,5
76,29.36,91,0.0,0,7
74,29.36,91,0.0,0,11
82,29.38,77,0.0,1,1
74,29.43,90,0.0,0,4
89,29.41,62,0.0,1,2
77,29.39,88,0.0,1,10
77,29.5,86,0.0,1,8
75,29.46,91,0.0,0,11
82,29.34,84,0.0,1,10
84,29.5,71,0.0,1,1
87,29.52,62,0.0,1,2
80,29.42,73,0.0,1,1
75,29.31,91,0.0,0,10
82,29.49,77,0.0,0,3
80,29.39,89,0.0,0,1
76,29.46,90,0.0,0,7
78,29.45,85,0.28,1,4
84,29.45,72,0.0,1,1
84,29.38,80,0.0,0,5
73,29.35,91,0.0,1,6
82,29.34,84,0.0,1,10
75,29.4,91,0.0,0,9
77,29.4,91,0.0,0,11
78,29.4,84,0.0,0,5
74,29.49,95,0.0,0,9
76,29.49,91,0.0,0,8
80,29.42,89,0.0,0,7
76,29.41,90,0.0,1,11
75,29.51,91,0.0,1,8
88,29.35,64,0.0,1,1
74,29.41,91,0.0,0,6
77,29.45,91,0.0,0,9
76,29.53,88,0.0,0,2
83,29.4,70,0.0,1,1
77,29.39,91,0.0,0,7
87,29.41,65,0.0,1,7
75,29.31,91,0.0,0,10
72,29.41,91,0.0,0,6
75,29.39,93,0.0,0,9
83,29.38,66,0.0,1,3
74,29.36,91,0.0,1,6
75,29.4,93,0.0,0,8
78,29.53,86,0.01,1,4
79,29.4,84,0.0,1,4
85,29.36,69,0.0,1,5
81,29.53,81,0.0,0,2
77,29.4,91,0.0,0,11
82,29.48,75,0.0,1,1
76,29.41,91,0.0,1,9
75,29.35,91,0.0,0,4
77,29.43,90,0.0,0,6
75,29.4,91,0.0,0,5
80,29.42,89,0.0,0,7
82,29.43,77,0.0,0,1
82,29.34,84,0.0,1,10
75,29.46,91,0.0,0,11
77,29.39,88,0.0,1,10
80,29.59,86,0.0,1,1
88,29.47,56,0.0,1,2
82,29.34,84,0.0,1,10
76,29.54,77,0.0,1,3
73,29.4,91,0.0,1,6
87,29.41,65,0.0,1,7
80,29.56,81,0.04,1,3
76,29.41,91,0.0,1,9
78,29.5,89,0.0,0,1
75,29.46,91,0.0,0,11
75,29.31,91,0.0,0,10
76,29.39,91,0.0,1,6
76,29.41,91,0.0,1,9
77,29.45,91,0.0,0,8
78,29.5,89,0.0,0,1
75,29.36,91,0.0,0,10
75,29.39,91,0.0,1,6
73,29.48,81,0.0,0,3
83,29.44,57,0.0,1,2
76,29.45,90,0.0,0,7
76,29.32,88,0.0,0,6
73,29.35,91,0.0,1,6
87,29.27,71,0.0,1,1
76,29.36,90,0.0,1,9
77,29.52,90,0.0,1,9
75,29.45,91,0.0,0,8
75,29.31,91,0.0,0,7
82,29.34,78,0.0,1,1
83,29.41,70,0.0,1,5
75,29.31,91,0.0,0,10
86,29.46,66,0.0,1,1
77,29.36,91,0.0,1,10
80,29.48,81,0.0,0,1
79,29.41,84,0.0,1,7
77,29.45,90,0.0,0,8
75,29.41,95,0.0,0,8
76,29.41,91,0.0,0,7
77,29.36,91,0.0,1,10
75,29.44,91,0.0,0,8
76,29.44,93,0.0,0,8
75,29.46,91,0.0,0,11
74,29.32,93,0.0,0,6
80,29.43,87,0.0,0,2
75,29.38,93,0.0,0,9
76,29.4,91,0.0,0,10
80,29.53,82,0.0,0,5
79,29.53,90,0.0,0,5
78,29.44,92,0.0,1,7
75,29.4,93,0.0,0,6
75,29.44,91,0.0,0,8
74,29.43,91,1.94,1,11
83,29.42,76,0.0,1,7
77,29.49,90,0.0,0,8
82,29.4,75,0.0,0,3
77,29.43,90,0.0,0,7
74,29.43,91,1.94,1,11
74,29.41,91,0.0,0,6
81,29.5,77,0.0,0,3
78,29.51,87,0.0,0,3
74,29.49,91,0.0,0,3
84,29.45,68,0.0,1,3
75,29.36,91,0.0,0,5
74,29.47,91,0.0,0,5
77,29.47,91,0.0,1,6
74,29.35,93,0.0,0,9
76,29.33,90,0.0,0,7
87,29.52,62,0.0,1,2
75,29.48,91,0.0,0,6
74,29.48,91,0.0,0,6
80,29.41,82,0.0,0,5
83,29.41,82,0.0,0,3
75,29.38,93,0.0,0,9
77,29.49,90,0.0,0,8
81,29.49,78,0.0,1,7
77,29.39,88,0.0,1,4
74,29.42,91,0.0,0,8
76,29.39,91,0.0,1,6
76,29.41,90,0.0,0,7
85,29.37,81,0.0,0,5
76,29.39,90,0.0,0,5
73,29.34,91,0.0,0,6
75,29.49,88,0.0,0,2
75,29.4,91,0.0,0,9
76,29.47,78,0.0,0,2
75,29.43,91,0.0,1,9
76,29.41,90,0.0,1,11
77,29.4,91,0.0,0,11
77,29.49,86,0.0,0,5
82,29.52,75,0.0,0,4
74,29.45,91,0.0,1,6
76,29.36,91,0.0,0,4
84,29.51,71,0.0,0,3
76,29.36,90,0.0,1,10
76,29.41,90,0.0,1,11
75,29.46,91,0.0,0,11
79,29.43,87,0.0,0,1
75,29.36,91,0.0,0,5
85,29.39,71,0.0,0,3
77,29.49,91,0.86,1,3
76,29.38,85,0.0,0,5
81,29.36,86,0.0,0,5
75,29.46,91,0.0,1,8
76,29.41,91,0.0,0,7
77,29.52,90,0.0,1,9
78,29.44,92,0.0,1,7
74,29.43,91,1.94,1,11
77,29.41,86,0.0,0,2
75,29.46,91,0.0,0,11
70,29.43,91,0.0,0,7
76,29.36,83,0.0,0,5
76,29.4,91,0.0,0,10
75,29.36,91,0.0,0,10
80,29.54,89,0.0,0,6
83,29.53,57,0.0,1,2
79,29.35,87,0.0,0,3
74,29.36,91,0.0,0,11
74,29.41,91,0.0,0,7
74,29.28,91,0.0,0,4
77,29.45,90,0.0,0,8
76,29.47,91,0.0,0,6
75,29.41,90,2.66,1,4
81,29.49,74,0.0,0,5
75,29.31,91,0.0,0,7
74,29.4,91,0.0,0,4
75,29.38,91,0.0,0,4
76,29.47,78,0.0,0,2
76,29.39,90,0.0,0,5
76,29.36,91,0.0,0,7
77,29.5,86,0.0,1,8
76,29.43,91,0.0,0,1
84,29.37,72,0.0,1,5
82,29.47,64,0.0,0,2
83,29.45,79,0.0,0,3
76,29.38,85,0.0,0,5
74,29.43,91,1.94,1,11
77,29.54,91,0.0,1,8
76,29.45,90,0.0,0,8
76,29.35,91,0.0,1,9
78,29.44,90,0.8300000000000001,1,1
81,29.4,83,0.0,1,4
77,29.5,86,0.0,1,8
76,29.44,91,0.0,0,4
75,29.46,91,0.0,1,8
82,29.44,77,0.0,1,1
75,29.38,93,0.0,0,9
74,29.43,91,1.94,1,11
74,29.36,91,0.0,0,11
78,29.48,91,0.98,1,4
73,29.42,79,0.0,0,2
76,29.45,88,0.0,0,7
77,29.43,90,0.0,0,6
76,29.36,90,0.0,0,6
73,29.36,93,0.0,0,6
75,29.4,91,0.0,0,5
76,29.43,91,0.0,0,10
78,29.56,85,0.0,0,7
82,29.4,73,0.0,1,4
76,29.36,90,0.0,1,10
84,29.41,65,0.0,1,2
76,29.47,88,0.0,0,6
78,29.54,90,0.0,1,8
77,29.4,91,0.0,0,11
76,29.41,90,0.0,0,1
75,29.46,91,0.0,0,11
77,29.39,91,0.0,0,7
76,29.43,91,0.0,0,10
77,29.4,91,0.0,0,11
74,29.43,91,1.94,1,11
85,29.39,68,0.0,1,3
77,29.4,91,0.0,0,11
81,29.47,81,0.0,0,5
80,29.38,84,0.0,0,5
77,29.39,88,0.0,1,4
86,29.51,58,0.0,1,1
76,29.4,90,0.0,1,6
74,29.49,95,0.0,0,9
74,29.42,83,0.0,0,2
80,29.36,94,0.0,0,8
74,29.43,91,1.94,1,11
81,29.43,94,0.0,1,8
75,29.39,91,0.0,0,6
80,29.45,81,0.0,0,5
79,29.34,85,0.0,1,5
83,29.43,79,0.0,1,3
76,29.39,90,0.0,0,5
76,29.46,90,0.0,0,7
79,29.46,67,0.0,0,2
76,29.44,90,0.0,0,5
75,29.36,91,0.0,0,10
77,29.52,90,0.0,1,9
87,29.46,69,0.0,1,1
77,29.54,88,0.0,1,8
77,29.41,71,0.0,0,5
74,29.36,91,0.0,0,11
76,29.43,91,0.0,0,10
78,29.5,90,0.0,1,8
78,29.54,85,0.0,0,3
84,29.45,75,0.0,0,5
81,29.49,74,0.0,0,5
74,29.41,91,0.0,0,7
76,29.43,91,0.0,0,10
76,29.36,90,0.0,1,10
75,29.38,93,0.0,0,9
76,29.41,90,0.0,1,11
77,29.39,88,0.0,1,10
76,29.41,90,0.0,1,11
75,29.39,91,0.0,1,6
79,29.43,87,0.0,0,1
75,29.44,90,0.0,0,1
82,29.29,78,0.0,1,7
76,29.41,90,0.0,1,11
75,29.36,91,0.0,0,10
80,29.33,89,0.0,0,3
82,29.54,80,0.0,0,5
77,29.36,91,0.0,1,10
75,29.33,91,0.0,0,6
78,29.51,87,0.0,0,3
76,29.43,91,0.0,0,10
74,29.35,93,0.0,0,9
74,29.53,91,0.0,0,1
88,29.36,65,0.0,1,1
76,29.41,91,0.0,0,7
76,29.4,91,0.0,0,8
83,29.43,83,0.0,1,1
83,29.31,80,0.0,0,4
74,29.39,86,0.0,1,5
76,29.49,91,0.0,0,8
74,29.49,95,0.0,0,9
76,29.4,91,0.0,0,10
84,29.37,72,0.0,1,5
74,29.42,91,0.0,0,6
89,29.45,60,0.0,1,3
82,29.43,78,0.0,1,4
78,29.41,90,0.0,1,4
81,29.43,94,0.0,1,8
76,29.42,82,0.0,0,7
75,29.38,93,0.0,0,9
74,29.36,91,0.0,0,11
76,29.32,88,0.0,0,6
77,29.5,86,0.0,1,8
76,29.38,85,0.0,0,5
77,29.39,91,0.0,0,4
77,29.41,90,1.3900000000000001,1,1
74,29.42,91,0.0,0,8
75,29.31,91,0.0,0,10
80,29.44,84,0.0,1,1
76,29.45,90,0.0,0,8
78,29.46,91,0.0,0,6
77,29.45,90,0.09,1,7
82,29.54,80,0.0,0,5
77,29.43,91,0.99,1,1
76,29.44,91,0.0,0,4
78,29.41,88,0.0,0,1
75,29.4,91,0.0,0,9
76,29.42,82,0.0,0,7
75,29.36,93,0.0,0,4
75,29.46,91,0.0,1,8
76,29.36,90,0.0,1,10
75,29.31,91,0.0,0,10
77,29.45,91,0.0,0,9
74,29.36,91,0.0,0,11
74,29.35,93,0.0,0,9
77,29.45,90,1.43,1,7
76,29.43,88,0.0,0,5
77,29.39,88,0.0,1,10
88,29.3,68,0.0,1,3
77,29.45,90,0.0,0,8
77,29.4,91,0.0,0,11
78,29.47,89,0.22,1,4
78,29.4,90,0.0,0,4
76,29.36,91,0.0,0,7
73,29.49,91,0.0,0,2
77,29.4,86,0.0,1,7
76,29.36,90,0.0,1,10
75,29.51,91,0.0,1,8
85,29.41,76,0.0,0,5
88,29.46,64,0.0,1,3
77,29.37,88,0.0,0,5
75,29.42,90,0.0,0,2
89,29.39,67,0.0,1,1
74,29.35,93,0.0,0,9
75,29.41,95,0.0,0,8
76,29.33,90,0.0,0,7
77,29.45,91,0.0,0,9
76,29.36,90,0.0,1,10
74,29.41,91,0.0,0,7
82,29.34,84,0.0,1,10
76,29.36,90,0.0,1,10
78,29.44,92,0.0,1,7
76,29.36,90,0.0,1,10
77,29.35,90,0.0,1,4
75,29.46,91,0.0,1,8
76,29.39,90,0.0,0,4
77,29.54,91,0.0,1,8
84,29.48,76,0.0,0,3
77,29.4,90,0.85,1,7
78,29.47,88,0.0,1,4
84,29.43,80,0.0,1,2
78,29.37,91,0.0,0,8
76,29.4,91,0.0,0,10
81,29.38,83,0.0,0,3
83,29.48,76,0.0,0,1
76,29.52,77,0.0,1,2
76,29.36,90,0.0,1,10
77,29.38,91,0.0,0,3
80,29.36,94,0.0,0,8
82,29.53,73,0.0,0,2
83,29.5,57,0.0,0,2
81,29.43,94,0.0,1,8
75,29.33,91,0.0,0,6
78,29.47,88,0.0,1,4
83,29.41,71,0.0,1,1
74,29.43,91,1.94,1,11
75,29.39,93,0.0,0,6
74,29.4,93,0.0,0,6
84,29.57,71,0.0,1,4
76,29.45,91,0.0,0,8
77,29.53,82,0.0,0,3
85,29.36,69,0.0,1,5
76,29.45,91,0.0,0,8
75,29.36,91,0.0,0,10
77,29.44,91,2.48,1,4
89,29.33,66,0.0,1,4
79,29.44,87,0.0,0,1
76,29.41,90,0.0,1,11
75,29.48,91,0.0,0,6
76,29.47,80,0.0,0,3
72,29.47,83,0.0,0,2
76,29.4,90,0.0,1,6
77,29.49,90,0.0,0,8
77,29.4,90,0.0,0,7
74,29.36,91,0.0,0,11
79,29.52,78,0.0,1,7
74,29.49,95,0.0,0,9
86,29.44,64,0.0,1,3
86,29.42,78,0.0,0,2
75,29.45,91,0.0,0,8
75,29.42,93,0.0,0,8
74,29.43,91,1.94,1,11
76,29.38,91,0.0,0,2
75,29.36,91,0.0,0,10
77,29.46,83,0.0,0,1
77,29.42,88,0.0,0,1
77,29.49,90,0.0,0,1
73,29.42,91,0.0,0,6
74,29.36,91,0.0,0,11
79,29.39,84,0.0,0,2
83,29.5,57,0.0,0,2
74,29.51,91,0.0,0,7
75,29.38,91,0.0,1,9
77,29.36,91,0.0,1,10
83,29.38,66,0.0,1,3
